Price,Close,High,Low,Open,Volume
Ticker,GOOG,GOOG,GOOG,GOOG,GOOG
Date,,,,,
2023-04-05,104.57424926757812,106.1585606162799,103.72928574896363,105.74006614759617,21864200
2023-04-06,108.5101089477539,109.23749108564887,104.43973530682916,105.39131036114163,34684200
2023-04-10,106.56709289550781,107.58344533271044,105.22192770704989,107.00552003328774,19741500
2023-04-11,105.74006652832031,106.83612673209147,104.90306998585983,106.53719776648144,18721300
2023-04-12,104.84329223632812,107.20181467208765,104.59418728712646,107.00552137089942,22761600
2023-04-13,107.80265808105469,107.87738652348035,106.05892347171296,106.08881484868323,21650700
2023-04-14,109.06810760498047,109.18768071466963,107.20479988990895,107.30444794902304,20758700
2023-04-17,106.03898620605469,106.32794884099599,104.94292601970857,105.0525327985511,29043400
2023-04-18,104.74364471435547,106.66673509660436,104.40485805320361,106.61691106929169,17641400
2023-04-19,104.64399719238281,105.34647492983932,103.42837150180581,103.84187900187301,16732000
2023-04-20,105.52085876464844,106.50532049712349,104.26536768301857,104.27533400964097,22515300
2023-04-21,105.53082275390625,106.25820493755539,105.10734130575133,105.71017101665839,22379000
2023-04-24,106.39769744873047,106.93576501465233,104.982783258017,105.67031530370814,21410900
2023-04-25,104.2354736328125,107.05534343035193,104.18564960305768,106.22831318973145,31408100
2023-04-26,104.07604217529297,106.63684068600577,102.90026653990267,105.18206873070585,37068200
2023-04-27,107.98201751708984,108.75922375234576,104.04615470741204,104.85325992270691,38235200
2023-04-28,107.8325424194336,107.90229149517131,105.66034714378546,107.41404796500721,23957900
2023-05-01,107.32437133789062,108.29089972052763,107.11512410073408,107.33433766406364,20926300
2023-05-02,105.60057067871094,107.34430527801405,104.12586607267103,107.2745561981251,20343100
2023-05-03,105.74006652832031,107.74286475083765,105.24185665368984,105.83970698283053,17116300
2023-05-04,104.83332824707031,105.91942980288601,104.32515201078664,105.7799316363893,19780600
2023-05-05,105.83472442626953,106.05892496085364,104.3640108828777,104.94293205845698,20705300
2023-05-08,107.85247039794922,108.03182625501442,105.41124507874765,105.41622444069306,17266000
2023-05-09,107.55355834960938,110.19905176881008,107.33932413413996,108.39054735366113,24782400
2023-05-10,111.87801361083984,113.10361330628417,108.09162294281039,108.16137202452967,47533500
2023-05-11,116.4814682006836,118.01595550033782,114.51852011215136,115.44519076706986,57115100
2023-05-12,117.49781799316406,117.8366046696003,116.13272776732981,116.58111362505589,31272500
2023-05-15,116.54125213623047,118.36968145093,116.06297491713575,116.07293364106069,22107900
2023-05-16,119.66004180908203,120.76606831830982,116.41171896054277,116.41171896054277,32370100
2023-05-17,121.04507446289062,121.84220570090527,119.03230231258894,119.74972574825769,26659600
2023-05-18,123.0777587890625,123.45640314282339,121.0550280014122,121.12477707677672,27014500
2023-05-19,122.80874633789062,126.02618231915096,122.2806450344743,123.7553421532127,30251300
2023-05-22,125.41935729980469,126.59513291479917,123.00801571510112,123.06780606981572,29760200
2023-05-23,122.84860229492188,124.97097380543636,122.60946366324927,124.48273021516478,24477900
2023-05-24,121.20450592041016,122.3105325253434,120.31769289152926,121.44364454788548,23087900
2023-05-25,123.90479278564453,125.52896182241781,122.45998720770835,124.7617143677008,33812700
2023-05-26,124.9809341430664,125.54889311737134,122.84859640781076,123.6208232628772,25154700
2023-05-30,124.19375610351562,125.92752432697391,122.45002155404963,125.83785019914231,27230700
2023-05-31,122.92831420898438,124.45283529590621,122.65927660418652,123.25712696739981,41548800
2023-06-01,123.92472839355469,124.59232780882452,122.8585595535293,123.05784046486733,25017700
2023-06-02,124.78164672851562,126.2912220185059,123.90479249659886,124.04429065129847,19362400
2023-06-05,126.17662811279297,127.53175955848104,123.93468371248129,124.16386359609469,22672500
2023-06-06,127.4520492553711,128.41857759419756,125.51899257771817,126.14673426073371,19450100
2023-06-07,122.4998550415039,129.08619065653886,122.1909597280458,127.11825543137033,34179300
2023-06-08,122.2308120727539,123.28702220451487,121.573178973808,122.14611730406055,24815000
2023-06-09,122.43009948730469,123.84003436962045,121.9817060309829,122.12120419017292,20304500
2023-06-12,123.90479278564453,124.30336220089292,121.91195331148192,122.95321011223285,22255700
2023-06-13,123.98450469970703,125.40938518771483,123.40160008216918,125.2001379610663,19287700
2023-06-14,123.9346923828125,124.34322815111472,121.72264680549934,123.35677467454859,24659600
2023-06-15,125.33963775634766,125.70831579027652,122.69912397234283,123.43647243812136,24517100
2023-06-16,123.61582946777344,126.24637695099157,123.34679948516035,126.24637695099157,56686800
2023-06-20,123.40657806396484,124.72683872492402,122.390233317026,123.09271102854142,22698000
2023-06-21,120.82585906982422,122.96816301827629,120.42728965582023,122.79378652399977,22612000
2023-06-22,123.426513671875,123.49127578437593,119.1717972027708,120.22800727725637,20781900
2023-06-23,122.57955932617188,122.99806141591192,121.42371632186054,121.60307218829777,29542900
2023-06-26,118.66362762451172,122.28063628128477,118.56398716720196,121.0311280700037,23185000
2023-06-27,118.58391571044922,119.46574170926495,116.49143577113968,117.41809883387904,27221700
2023-06-28,120.6465072631836,120.83582184957848,117.17896312766221,117.53767485209819,19753100
2023-06-29,119.58033752441406,120.47711682881669,118.78319867559406,119.66004532763249,18517500
2023-06-30,120.53689575195312,121.59309823131355,120.44721402332257,120.66642757988701,23865800
2023-07-03,120.12836456298828,120.58671674312428,119.27642992017535,119.88922594771722,13888300
2023-07-05,122.19095611572266,122.92831223384883,119.63015755940584,119.63015755940584,17830300
2023-07-06,120.49703979492188,120.71625335465971,118.82305432301757,120.20807715727466,17732500
2023-07-07,119.70986938476562,121.31410580688754,119.66004535592279,120.45718420493125,20982400
2023-07-10,116.45158386230469,118.64370436452255,116.22240396516169,118.64370436452255,32960100
2023-07-11,117.28856658935547,117.80172214687876,115.41530021640207,116.34197087794419,18286600
2023-07-12,119.19173431396484,120.52693314208985,118.57395132660703,118.87288029515295,22059600
2023-07-13,124.38308715820312,124.88627642733053,120.62658020370552,121.10486505915641,31535900
2023-07-14,125.24996185302734,126.6349847230031,124.452830599517,124.68200288909541,20482800
2023-07-17,124.61225891113281,126.82431210398272,124.05426625062286,125.60867872037475,20675300
2023-07-18,123.6357650756836,124.54250310002475,122.85855888279706,124.45780833306449,21071200
2023-07-19,122.34040832519531,125.02077972403349,122.03152065395217,124.3432140307319,22313800
2023-07-20,119.10205078125,124.25353903311256,118.26007488125666,121.68278187123195,27541700
2023-07-21,119.87926483154297,120.86572591630774,118.64370639651783,120.43726509419936,56498100
2023-07-24,121.44363403320312,122.90837225357116,120.94542416788498,121.48947457104292,22276100
2023-07-25,122.35038757324219,123.24716690939958,121.09489650262182,121.44364191054977,31820800
2023-07-26,129.19580078125,130.89967020225998,128.2492049691155,129.89329163207748,46216900
2023-07-27,129.405029296875,133.12168594668785,128.71749723017615,131.32812733881232,35931600
2023-07-28,132.53378295898438,133.59000064543451,130.45126937000117,130.50109339738742,26971000
2023-07-31,132.63345336914062,133.35087691278102,131.6569661252483,132.5338052975724,18381900
2023-08-01,131.4178009033203,132.44411203482923,130.2818829905746,130.38650280770463,22154300
2023-08-02,128.17942810058594,129.95305392950812,127.3922556345436,129.37512868576886,22705800
2023-08-03,128.30897521972656,129.30539496782444,127.31753483362061,127.91039819799217,15018100
2023-08-04,128.0797882080078,131.45765055848213,127.85560288634554,129.1360059164213,20509500
2023-08-07,131.46762084960938,131.58718635118814,128.96659761109194,129.04631301353058,17621000
2023-08-08,131.36798095703125,131.46762901731,129.6641116370438,130.51105933277577,16836000
2023-08-09,129.68402099609375,131.99572205375475,129.04134122111196,131.71672574736922,17745200
2023-08-10,129.7438201904297,132.1720915536337,129.56944369623338,131.49751344791378,17855700
2023-08-11,129.70396423339844,129.97300183799828,128.2890499343498,128.73942755082092,15191500
2023-08-14,131.3580322265625,131.43774764001847,129.12604626227642,129.3851251570485,17526200
2023-08-15,129.80360412597656,131.51744729958537,129.354214808165,131.1188702800492,14769200
2023-08-16,128.64776611328125,130.42935919155397,128.000099299133,128.81715566153295,17548400
2023-08-17,129.99293518066406,132.01665445022962,129.38511848803188,129.98296125189586,23665600
2023-08-18,127.65133666992188,129.36517988161967,126.54531012288619,128.59793240559983,23619400
2023-08-21,128.4683837890625,128.79720411242695,126.70473187850487,127.39225629762814,21851100
2023-08-22,129.22567749023438,130.4811608791981,128.46341700333525,128.6676848729172,15569400
2023-08-23,132.7330780029297,133.58999957295524,130.0427325872543,130.38152684826596,26497000
2023-08-24,129.9530487060547,134.48676114662558,129.8334832135897,134.24463494272104,18680400
2023-08-25,130.2220916748047,130.92954114013747,127.58157037470136,129.67405780465813,20678100
2023-08-28,131.3181610107422,132.76298190891964,130.38153915412704,131.6071312720416,16715500
2023-08-29,135.0049285888672,136.80345908866533,132.50390507844554,132.5218459872962,30803300
2023-08-30,136.43975830078125,136.7586199403511,134.53759627506585,135.08464194508886,21773400
2023-08-31,136.8582763671875,137.90450507608168,136.33017504801742,136.55934736286312,28147900
2023-09-01,136.31021118164062,138.0838369425788,135.45328967434352,137.93436487256164,16665700
2023-09-05,136.22055053710938,136.8781760161028,135.07465870358806,135.95151294779097,17730200
2023-09-06,134.88534545898438,136.98779187629833,134.207787282943,136.5244603114324,15814300
2023-09-07,135.71237182617188,136.09101621022137,133.48040123596684,134.11810929090532,16976000
2023-09-08,136.70880126953125,137.02267595699112,135.38356103590093,135.38356103590093,17810700
2023-09-11,137.2468719482422,137.7689980034681,136.0611299257338,136.88816020365275,17180800
2023-09-12,135.58285522460938,137.14722647068228,135.44334185070917,136.63905782466375,15212900
2023-09-13,137.00770568847656,137.2069865831919,134.44689981870354,135.4134281224385,16394900
2023-09-14,138.49240112304688,139.0503938091937,136.56930289669043,137.89454312836935,19064600
2023-09-15,137.8048553466797,138.86105785576552,136.68885488071825,138.30306522486424,48947600
2023-09-18,138.46249389648438,139.42900705740954,137.13725381648123,137.13725381648123,16233600
2023-09-19,138.3329620361328,138.67672808191895,137.007721883596,137.7550367302338,15479100
2023-09-20,134.10813903808594,138.34292324508579,134.0383975573102,138.33296452044917,21473500
2023-09-21,130.8896942138672,132.71314411463317,130.62065663397496,131.91600530275585,22042700
2023-09-22,130.7801055908203,132.53379905705475,130.0427494267534,131.2085588292352,17348700
2023-09-25,131.69679260253906,131.74661662938382,129.56445500934456,130.3018110758355,14650000
2023-09-26,128.98654174804688,130.93454430690107,127.73105825720303,130.44530485466524,20378800
2023-09-27,130.98934936523438,131.24841303136594,128.9167944237047,128.97657717710743,18764200
2023-09-28,132.6533660888672,133.6995946622991,130.22209946792395,130.22209946792395,18201400
2023-09-29,131.37794494628906,134.40705417719107,130.84984371591523,133.59995664413512,23224200
2023-10-02,134.68606567382812,134.87538787289662,131.59218638003998,131.6818605151272,19210400
2023-10-03,132.82273864746094,134.75579514671915,132.33947452264638,134.4468922924213,19628700
2023-10-04,135.78213500976562,136.08106400073913,132.9522911265979,133.1814786353683,22848000
2023-10-05,135.50314331054688,136.01131196968305,133.97363516430684,135.64264148388781,15922900
2023-10-06,138.23330688476562,138.68768316744504,134.45688274328344,134.45688274328344,20819300
2023-10-09,139.0005645751953,139.46888310586746,136.210586044682,137.49597612390042,16599100
2023-10-10,138.70162963867188,140.2361246064955,137.93438215476004,139.0105173362553,19554900
2023-10-11,141.1926727294922,141.71081524636418,139.33933142314092,139.34930535110442,20146300
2023-10-12,139.7877197265625,141.87024855458836,138.95073078742337,141.65103499374354,18173100
2023-10-13,138.08384704589844,140.83396000804194,137.47603040666664,140.14642796646646,19438700
2023-10-16,139.9870147705078,140.4005222728501,138.82120549900355,139.22972603731424,17345600
2023-10-17,140.4852294921875,140.7442931600822,138.03304188653394,139.5286598187562,17424000
2023-10-18,138.78134155273438,141.48164576485152,138.20840323736127,140.24607980145169,18304900
2023-10-19,138.482421875,140.50018112641828,138.10379268346298,139.29949342273318,21831200
2023-10-20,136.2504425048828,138.54219577355946,135.75720438829748,138.09380992552093,24953900
2023-10-23,137.4062957763672,138.52229638409426,134.6262909927831,135.74227639634935,20780700
2023-10-24,139.6183319091797,140.20623112275442,138.25324170327818,138.661777453886,26535200
2023-10-25,126.21649169921875,129.63421945054102,125.63856640236031,129.30539909866508,58796100
2023-10-26,122.99805450439453,125.01081902390685,121.88206166459724,124.02436561497274,33907400
2023-10-27,122.95819854736328,123.99447599857574,121.02514180163242,123.58594025248648,37367700
2023-10-30,125.2997817993164,126.09692062893104,123.43647415628777,124.01439942765442,24165600
2023-10-31,124.85140228271484,126.10688574014144,123.4813250763494,125.81792308982207,21123400
